update_date,target_month,months_ahead,CPI Inflation,Core CPI Inflation,PCE Inflation,Core PCE Inflation
2024-11-26,2024-11,0,0.262867727953183,0.270970889092194,0.222085934058089,0.22724496555507
2024-11-27,2024-11,0,0.262867727953183,0.270970889092194,0.223726653259706,0.230138851959781
2024-11-29,2024-11,0,0.262867727953183,0.270970889092194,0.223726653259706,0.230138851959781
2024-12-02,2024-11,-1,0.262867727953183,0.270970889092194,0.223726653259706,0.230138851959781
2024-12-02,2024-12,0,0.40679449903274,0.267887302901892,0.328342324013032,0.241760239928143
2024-12-03,2024-11,-1,0.262867727953183,0.270970889092194,0.223726653259706,0.230138851959781
2024-12-03,2024-12,0,0.387579405513344,0.267887302901892,0.31609358929571,0.241760239928143
2024-12-04,2024-11,-1,0.262867727953183,0.270970889092194,0.223726653259706,0.230138851959781
2024-12-04,2024-12,0,0.387579405513344,0.267887302901892,0.31609358929571,0.241760239928143
2024-12-05,2024-11,-1,0.262867727953183,0.270970889092194,0.223726653259706,0.230138851959781
2024-12-05,2024-12,0,0.387579405513344,0.267887302901892,0.31609358929571,0.241760239928143
2024-12-06,2024-11,-1,0.262867727953183,0.270970889092194,0.223726653259706,0.230138851959781
2024-12-06,2024-12,0,0.387579405513344,0.267887302901892,0.31609358929571,0.241760239928143
2024-12-09,2024-11,-1,0.262867727953183,0.270970889092194,0.223726653259707,0.230138851959781
2024-12-09,2024-12,0,0.387579405513344,0.267887302901892,0.31609358929571,0.241760239928143
2024-12-10,2024-11,-1,0.262867727953183,0.270970889092194,0.223726653259706,0.230138851959781
2024-12-10,2024-12,0,0.373883142789188,0.267887302901892,0.307362854336882,0.241760239928143
2024-12-11,2024-11,-1,,,0.270608778305632,0.262745914136247
2024-12-11,2024-12,0,0.381242863108464,0.270980023816667,0.312318245705216,0.244477495109515
2024-12-12,2024-11,-1,,,0.270608778305632,0.262745914136247
2024-12-12,2024-12,0,0.381242863108464,0.270980023816667,0.312318245705216,0.244477495109515
2024-12-13,2024-11,-1,,,0.270608778305632,0.262745914136247
2024-12-13,2024-12,0,0.381242863108464,0.270980023816667,0.312318245705216,0.244477495109515
2024-12-16,2024-11,-1,,,0.270608778305632,0.262745914136247
2024-12-16,2024-12,0,0.381242863108464,0.270980023816667,0.312318245705216,0.244477495109515
2024-12-17,2024-11,-1,,,0.270608778305632,0.262745914136247
2024-12-17,2024-12,0,0.378851867702168,0.270980023816667,0.310810854234802,0.244477495109515
2024-12-18,2024-11,-1,,,0.270608778305632,0.262745914136247
2024-12-18,2024-12,0,0.378851867702168,0.270980023816667,0.310810854234802,0.244477495109515
2024-12-19,2024-11,-1,,,0.270608778305632,0.262745914136247
2024-12-19,2024-12,0,0.378851867702168,0.270980023816667,0.310810854234802,0.244477495109515
2024-12-20,2024-12,0,0.378851867702168,0.270980023816667,0.298654930383229,0.231887311446923
2024-12-23,2024-12,0,0.378851867702168,0.270980023816667,0.298654930383229,0.231887311446923
2024-12-24,2024-12,0,0.379863442681754,0.270980023816667,0.299294213426059,0.231887311446923
2024-12-26,2024-12,0,0.379863442681754,0.270980023816667,0.299294213426059,0.231887311446923
2024-12-27,2024-12,0,0.379863442681754,0.270980023816667,0.299294213426059,0.231887311446923
2024-12-30,2024-12,0,0.379863442681754,0.270980023816667,0.299294213426059,0.231887311446923
2024-12-31,2024-12,0,0.376718364108857,0.270980023816667,0.297306624329261,0.231887311446923
2025-01-02,2024-12,-1,0.376718364108857,0.270980023816667,0.297306624329261,0.231887311446923
2025-01-02,2025-01,0,0.28663536551017,0.270617272390942,0.24478654998943,0.236041981610743
2025-01-03,2024-12,-1,0.376718364108857,0.270980023816667,0.297306624329261,0.231887311446923
2025-01-03,2025-01,0,0.309146363716286,0.270617272390942,0.259012781085237,0.236041981610743
2025-01-06,2024-12,-1,0.376718364108857,0.270980023816667,0.297306624329261,0.231887311446923
2025-01-06,2025-01,0,0.322431542985469,0.270617272390942,0.267408589600795,0.236041981610743
2025-01-07,2024-12,-1,0.376718364108857,0.270980023816667,0.297306624329261,0.231887311446923
2025-01-07,2025-01,0,0.209466541026502,0.270617272390942,0.196018320324776,0.236041981610743
2025-01-08,2024-12,-1,0.376718364108857,0.270980023816667,0.297306624329261,0.231887311446923
2025-01-08,2025-01,0,0.209466541026502,0.270617272390942,0.196018320324776,0.236041981610743
2025-01-09,2024-12,-1,0.376718364108857,0.270980023816667,0.297306624329261,0.231887311446923
2025-01-09,2025-01,0,0.209466541026502,0.270617272390942,0.196018320324776,0.236041981610743
2025-01-10,2024-12,-1,0.376718364108857,0.270980023816667,0.297306624329261,0.231887311446923
2025-01-10,2025-01,0,0.209466541026502,0.270617272390942,0.196018320324776,0.236041981610743
2025-01-13,2024-12,-1,0.376718364108857,0.270980023816667,0.297306624329261,0.231887311446923
2025-01-13,2025-01,0,0.209466541026502,0.270617272390942,0.196018320324776,0.236041981610743
2025-01-14,2024-12,-1,0.376718364108857,0.270980023816667,0.297306624329261,0.231887311446923
2025-01-14,2025-01,0,0.20723426494322,0.270617272390942,0.194607593215315,0.236041981610743
2025-01-15,2024-12,-1,,,0.316612419681075,0.189357343292419
2025-01-15,2025-01,0,0.209236227402661,0.266786165481588,0.196375540664036,0.232497817597867
2025-01-16,2024-12,-1,,,0.316612419681075,0.189357343292419
2025-01-16,2025-01,0,0.209236227402661,0.266786165481588,0.196375540664036,0.232497817597867
2025-01-17,2024-12,-1,,,0.316612419681075,0.189357343292419
2025-01-17,2025-01,0,0.209236227402661,0.266786165481588,0.196375540664036,0.232497817597867
2025-01-21,2024-12,-1,,,0.316612419681075,0.189357343292419
2025-01-21,2025-01,0,0.209236227402661,0.266786165481588,0.196375540664036,0.232497817597867
2025-01-22,2024-12,-1,,,0.316612419681075,0.189357343292419
2025-01-22,2025-01,0,0.232276109605448,0.266786165481588,0.210984598752197,0.232497817597867
2025-01-23,2024-12,-1,,,0.316612419681075,0.189357343292419
2025-01-23,2025-01,0,0.232276109605448,0.266786165481588,0.210984598752197,0.232497817597867
2025-01-24,2024-12,-1,,,0.316612419681075,0.189357343292419
2025-01-24,2025-01,0,0.232276109605448,0.266786165481588,0.210984598752197,0.232497817597867
2025-01-27,2024-12,-1,,,0.316612419681075,0.189357343292419
2025-01-27,2025-01,0,0.232276109605448,0.266786165481588,0.210984598752197,0.232497817597867
2025-01-28,2024-12,-1,,,0.316612419681075,0.189357343292419
2025-01-28,2025-01,0,0.242424629147151,0.266786165481588,0.217419541005316,0.232497817597867
2025-01-29,2024-12,-1,,,0.316612419681075,0.189357343292419
2025-01-29,2025-01,0,0.242424629147151,0.266786165481588,0.217419541005316,0.232497817597867
2025-01-30,2024-12,-1,,,0.316612419681075,0.189357343292419
2025-01-30,2025-01,0,0.242424629147151,0.266786165481588,0.217419541005316,0.232497817597867
2025-01-31,2025-01,0,0.242424629147151,0.266786165481588,0.213371996193099,0.229990745365645
2025-02-03,2025-01,-1,0.242424629147151,0.266786165481588,0.213371996193099,0.229990745365645
2025-02-03,2025-02,0,0.225256900954776,0.256319200426391,0.187168441361037,0.207672504346567
2025-02-04,2025-01,-1,0.242424629147151,0.266786165481588,0.213371996193099,0.229990745365645
2025-02-04,2025-02,0,0.222080886304094,0.256319200426391,0.185184848415859,0.207672504346567
2025-02-05,2025-01,-1,0.242424629147151,0.266786165481588,0.213371996193099,0.229990745365645
2025-02-05,2025-02,0,0.222080886304094,0.256319200426391,0.185184848415859,0.207672504346567
2025-02-06,2025-01,-1,0.242424629147151,0.266786165481588,0.213371996193099,0.229990745365645
2025-02-06,2025-02,0,0.222080886304094,0.256319200426391,0.185184848415859,0.207672504346567
2025-02-07,2025-01,-1,0.242424629147151,0.266786165481588,0.213371996193099,0.229990745365645
2025-02-07,2025-02,0,0.222080886304094,0.256319200426391,0.185184848415859,0.207672504346567
2025-02-10,2025-01,-1,0.242424629147151,0.266786165481588,0.213371996193099,0.229990745365645
2025-02-10,2025-02,0,0.222080886304094,0.256319200426391,0.185184848415859,0.207672504346567
2025-02-11,2025-01,-1,0.242424629147151,0.266786165481588,0.213371996193099,0.229990745365645
2025-02-11,2025-02,0,0.247943839519331,0.256319200426391,0.201337661668218,0.207672504346567
2025-02-12,2025-01,-1,,,0.384721028088761,0.367485700514298
2025-02-12,2025-02,0,0.210728147138617,0.270334969679681,0.180887211448769,0.219130417275622
2025-02-13,2025-01,-1,,,0.384721028088761,0.367485700514298
2025-02-13,2025-02,0,0.210728147138617,0.270334969679681,0.180887211448769,0.219130417275622
2025-02-14,2025-01,-1,,,0.384721028088761,0.367485700514298
2025-02-14,2025-02,0,0.210728147138617,0.270334969679681,0.180887211448769,0.219130417275622
2025-02-18,2025-01,-1,,,0.384721028088761,0.367485700514298
2025-02-18,2025-02,0,0.210728147138617,0.270334969679681,0.180887211448769,0.219130417275622
2025-02-19,2025-01,-1,,,0.384721028088761,0.367485700514298
2025-02-19,2025-02,0,0.227690071606869,0.270334969679681,0.192721262315828,0.219130417275622
2025-02-20,2025-01,-1,,,0.384721028088761,0.367485700514298
2025-02-20,2025-02,0,0.227690071606869,0.270334969679681,0.192721262315828,0.219130417275622
2025-02-21,2025-01,-1,,,0.384721028088761,0.367485700514298
2025-02-21,2025-02,0,0.227690071606869,0.270334969679681,0.192721262315828,0.219130417275622
2025-02-24,2025-01,-1,,,0.384721028088761,0.367485700514298
2025-02-24,2025-02,0,0.227690071606869,0.270334969679681,0.192721262315828,0.219130417275622
2025-02-25,2025-01,-1,,,0.384721028088761,0.367485700514298
2025-02-25,2025-02,0,0.230486984684081,0.270334969679681,0.194672621767312,0.219130417275622
2025-02-26,2025-01,-1,,,0.384721028088761,0.367485700514298
2025-02-26,2025-02,0,0.230486984684081,0.270334969679681,0.194672621767312,0.219130417275622
2025-02-27,2025-01,-1,,,0.384721028088761,0.367485700514298
2025-02-27,2025-02,0,0.230486984684081,0.270334969679681,0.194672621767312,0.219130417275622
2025-02-28,2025-02,0,0.230486984684081,0.270334969679681,0.193768636150233,0.217961646867522
2025-03-03,2025-02,-1,0.230486984684081,0.270334969679681,0.193768636150233,0.217961646867522
2025-03-03,2025-03,0,0.0089797475558888,0.261956374155937,0.0405750943830899,0.216173771205529
2025-03-04,2025-02,-1,0.230486984684081,0.270334969679681,0.193768636150233,0.217961646867522
2025-03-04,2025-03,0,0.0098540595740395,0.261956374155937,0.0411835830403159,0.216173771205529
2025-03-05,2025-02,-1,0.230486984684081,0.270334969679681,0.193768636150233,0.217961646867522
2025-03-05,2025-03,0,0.0098540595740395,0.261956374155937,0.0411835830403159,0.216173771205529
2025-03-06,2025-02,-1,0.230486984684081,0.270334969679681,0.193768636150233,0.217961646867522
2025-03-06,2025-03,0,0.0098540595740395,0.261956374155937,0.0411835830403159,0.216173771205529
2025-03-07,2025-02,-1,0.230486984684081,0.270334969679681,0.193768636150233,0.217961646867522
2025-03-07,2025-03,0,0.0098540595740395,0.261956374155937,0.0411835830403159,0.216173771205529
2025-03-10,2025-02,-1,0.230486984684081,0.270334969679681,0.193768636150233,0.217961646867522
2025-03-10,2025-03,0,0.0098540595740396,0.261956374155937,0.0411835830403159,0.216173771205529
2025-03-11,2025-02,-1,0.230486984684081,0.270334969679681,0.193768636150233,0.217961646867522
2025-03-11,2025-03,0,0.0050585357700852,0.261956374155937,0.0378460767730052,0.216173771205529
2025-03-12,2025-02,-1,,,0.185164800334748,0.190254889258157
2025-03-12,2025-03,0,0.0052431356461692,0.258315422571535,0.0364125768924991,0.213864874738082
2025-03-13,2025-02,-1,,,0.185164800334748,0.190254889258157
2025-03-13,2025-03,0,0.0052431356461692,0.258315422571535,0.0364125768924991,0.213864874738082
2025-03-14,2025-02,-1,,,0.185164800334748,0.190254889258157
2025-03-14,2025-03,0,0.0052431356461692,0.258315422571535,0.0364125768924991,0.213864874738082
2025-03-17,2025-02,-1,,,0.185164800334748,0.190254889258157
2025-03-17,2025-03,0,0.0052431356461692,0.258315422571535,0.0364125768924991,0.213864874738082
2025-03-18,2025-02,-1,,,0.185164800334748,0.190254889258157
2025-03-18,2025-03,0,-0.0009714246520683,0.258315422571535,0.0320815582835671,0.213864874738082
2025-03-19,2025-02,-1,,,0.185164800334748,0.190254889258157
2025-03-19,2025-03,0,-0.0009714246520683,0.258315422571535,0.0320815582835671,0.213864874738082
2025-03-20,2025-02,-1,,,0.185164800334748,0.190254889258157
2025-03-20,2025-03,0,-0.0009714246520683,0.258315422571535,0.0320815582835671,0.213864874738082
2025-03-21,2025-02,-1,,,0.185164800334748,0.190254889258157
2025-03-21,2025-03,0,-0.0009714246520683,0.258315422571535,0.0320815582835671,0.213864874738082
2025-03-24,2025-02,-1,,,0.185164800334748,0.190254889258157
2025-03-24,2025-03,0,-0.0009714246520683,0.258315422571535,0.032081558283567,0.213864874738082
2025-03-25,2025-02,-1,,,0.185164800334748,0.190254889258157
2025-03-25,2025-03,0,0.0108362399145829,0.258315422571535,0.0403104936405378,0.213864874738082
2025-03-26,2025-02,-1,,,0.185164800334748,0.190254889258157
2025-03-26,2025-03,0,0.0108362399145829,0.258315422571535,0.0403104936405378,0.213864874738082
2025-03-27,2025-02,-1,,,0.185164800334748,0.190254889258157
2025-03-27,2025-03,0,0.0108362399145829,0.258315422571535,0.0403104936405378,0.213864874738082
2025-03-28,2025-03,0,0.0108362399145829,0.258315422571535,0.0531303749170725,0.229510476165579
2025-03-31,2025-03,0,0.0108362399145829,0.258315422571535,0.0531303749170725,0.229510476165579
2025-04-01,2025-03,-1,0.0281482293168166,0.258315422571535,0.0651977338146743,0.229510476165579
2025-04-01,2025-04,0,0.318000524811041,0.247966651667773,0.263507847779452,0.220428011041705
2025-04-02,2025-03,-1,0.0281482293168166,0.258315422571535,0.0651977338146743,0.229510476165579
2025-04-02,2025-04,0,0.337776907125839,0.247966651667773,0.2772930169789,0.220428011041705
2025-04-03,2025-03,-1,0.0281482293168166,0.258315422571535,0.0651977338146743,0.229510476165579
2025-04-03,2025-04,0,0.337776907125839,0.247966651667773,0.2772930169789,0.220428011041705
2025-04-04,2025-03,-1,0.0281482293168166,0.258315422571535,0.0651977338146743,0.229510476165579
2025-04-04,2025-04,0,0.328607857143523,0.247966651667773,0.270901711259156,0.220428011041705
2025-04-07,2025-03,-1,0.0281482293168166,0.258315422571535,0.0651977338146743,0.229510476165579
2025-04-07,2025-04,0,0.20140976180062,0.247966651667773,0.182238009362704,0.220428011041705
2025-04-08,2025-03,-1,0.0281482293168166,0.258315422571535,0.0651977338146743,0.229510476165579
2025-04-08,2025-04,0,0.144903243968431,0.247966651667773,0.142850021368281,0.220428011041705
2025-04-09,2025-03,-1,0.0281482293168166,0.258315422571535,0.0651977338146743,0.229510476165579
2025-04-09,2025-04,0,0.300539231732125,0.247966651667773,0.251336416437638,0.220428011041705
2025-04-10,2025-03,-1,,,-0.0007135211169666,0.0985617655876033
2025-04-10,2025-04,0,0.290330424255975,0.231151429771193,0.243985123723651,0.209515618493541
2025-04-11,2025-03,-1,,,-0.0007135211169666,0.0985617655876033
2025-04-11,2025-04,0,0.290330424255975,0.231151429771193,0.243985123723651,0.209515618493541
2025-04-14,2025-03,-1,,,-0.0007135211169666,0.0985617655876033
2025-04-14,2025-04,0,0.290330424255975,0.231151429771193,0.243985123723651,0.209515618493541
2025-04-15,2025-03,-1,,,-0.0007135211169666,0.0985617655876033
2025-04-15,2025-04,0,0.290330424255975,0.231151429771193,0.243985123723651,0.209515618493541
2025-04-16,2025-03,-1,,,-0.0007135211169666,0.0985617655876033
2025-04-16,2025-04,0,0.252263128776189,0.231151429771193,0.217121886099618,0.209515618493541
2025-04-17,2025-03,-1,,,-0.0007135211169666,0.0985617655876033
2025-04-17,2025-04,0,0.252263128776189,0.231151429771193,0.217121886099618,0.209515618493541
2025-04-18,2025-03,-1,,,-0.0007135211169666,0.0985617655876033
2025-04-18,2025-04,0,0.252263128776189,0.231151429771193,0.217121886099618,0.209515618493541
2025-04-21,2025-03,-1,,,-0.0007135211169666,0.0985617655876033
2025-04-21,2025-04,0,0.252263128776189,0.231151429771193,0.217121886099618,0.209515618493541
2025-04-22,2025-03,-1,,,-0.0007135211169666,0.0985617655876033
2025-04-22,2025-04,0,0.252263128776189,0.231151429771193,0.217121886099618,0.209515618493541
2025-04-23,2025-03,-1,,,-0.0007135211169666,0.0985617655876033
2025-04-23,2025-04,0,0.230437879367778,0.231151429771193,0.201720296528506,0.209515618493541
2025-04-24,2025-03,-1,,,-0.0007135211169666,0.0985617655876033
2025-04-24,2025-04,0,0.230437879367778,0.231151429771193,0.201720296528506,0.209515618493541
2025-04-25,2025-03,-1,,,-0.0007135211169666,0.0985617655876033
2025-04-25,2025-04,0,0.230437879367778,0.231151429771193,0.201720296528506,0.209515618493541
2025-04-28,2025-03,-1,,,-0.0007135211169666,0.0985617655876033
2025-04-28,2025-04,0,0.230437879367778,0.231151429771193,0.201720296528506,0.209515618493541
2025-04-29,2025-03,-1,,,-0.0007135211169666,0.0985617655876033
2025-04-29,2025-04,0,0.230437879367778,0.231151429771193,0.201720296528506,0.209515618493541
2025-04-30,2025-04,0,0.217748780874516,0.231151429771193,0.200887670494648,0.217902973574304
2025-05-01,2025-04,-1,0.217748780874516,0.231151429771193,0.200887670494648,0.217902973574304
2025-05-01,2025-05,0,-0.0644829480830309,0.228473285822208,0.0041376168759321,0.214788568251805
2025-05-02,2025-04,-1,0.217748780874516,0.231151429771193,0.200887670494648,0.217902973574304
2025-05-02,2025-05,0,-0.0982071058980807,0.228473285822208,-0.0192877037180707,0.214788568251805
2025-05-05,2025-04,-1,0.217748780874516,0.231151429771193,0.200887670494648,0.217902973574304
2025-05-05,2025-05,0,-0.1116967690241,0.228473285822208,-0.0286578319556716,0.214788568251805
2025-05-06,2025-04,-1,0.217748780874516,0.231151429771193,0.200887670494648,0.217902973574304
2025-05-06,2025-05,0,-0.1116967690241,0.228473285822208,-0.0286578319556716,0.214788568251805
2025-05-07,2025-04,-1,0.217748780874516,0.231151429771193,0.200887670494648,0.217902973574304
2025-05-07,2025-05,0,0.122628161084755,0.228473285822208,0.13410788160405,0.214788568251805
2025-05-08,2025-04,-1,0.217748780874516,0.231151429771193,0.200887670494648,0.217902973574304
2025-05-08,2025-05,0,0.122628161084755,0.228473285822208,0.13410788160405,0.214788568251805
2025-05-09,2025-04,-1,0.217748780874516,0.231151429771193,0.200887670494648,0.217902973574304
2025-05-09,2025-05,0,0.122628161084755,0.228473285822208,0.13410788160405,0.214788568251805
2025-05-12,2025-04,-1,0.217748780874516,0.231151429771193,0.200887670494648,0.217902973574304
2025-05-12,2025-05,0,0.122628161084755,0.228473285822208,0.13410788160405,0.214788568251805
2025-05-13,2025-04,-1,,,0.194347816580145,0.208091120801118
2025-05-13,2025-05,0,0.120160698282996,0.228939892644105,0.131741805311792,0.21397091385404
2025-05-14,2025-04,-1,,,0.194347816580145,0.208091120801118
2025-05-14,2025-05,0,0.108289545602093,0.228939892644105,0.123471552892057,0.21397091385404
2025-05-15,2025-04,-1,,,0.194347816580145,0.208091120801118
2025-05-15,2025-05,0,0.108289545602093,0.228939892644105,0.123471552892057,0.21397091385404
2025-05-16,2025-04,-1,,,0.194347816580145,0.208091120801118
2025-05-16,2025-05,0,0.108289545602093,0.228939892644105,0.123471552892057,0.21397091385404
2025-05-19,2025-04,-1,,,0.194347816580145,0.208091120801118
2025-05-19,2025-05,0,0.108289545602093,0.228939892644105,0.123471552892057,0.21397091385404
2025-05-20,2025-04,-1,,,0.194347816580145,0.208091120801118
2025-05-20,2025-05,0,0.121809469488677,0.228939892644105,0.1328904514812,0.21397091385404
2025-05-21,2025-04,-1,,,0.194347816580145,0.208091120801118
2025-05-21,2025-05,0,0.121809469488677,0.228939892644105,0.1328904514812,0.21397091385404
2025-05-22,2025-04,-1,,,0.194347816580145,0.208091120801118
2025-05-22,2025-05,0,0.121809469488677,0.228939892644105,0.1328904514812,0.21397091385404
2025-05-23,2025-04,-1,,,0.194347816580145,0.208091120801118
2025-05-23,2025-05,0,0.121809469488677,0.228939892644105,0.1328904514812,0.21397091385404
2025-05-27,2025-04,-1,,,0.194347816580145,0.208091120801118
2025-05-27,2025-05,0,0.121809469488677,0.228939892644105,0.1328904514812,0.21397091385404
2025-05-28,2025-04,-1,,,0.194347816580145,0.208091120801118
2025-05-28,2025-05,0,0.125107011900039,0.228939892644105,0.135187743820015,0.21397091385404
2025-05-29,2025-04,-1,,,0.194347816580145,0.208091120801118
2025-05-29,2025-05,0,0.125107011900039,0.228939892644105,0.135187743820015,0.21397091385404
2025-05-30,2025-05,0,0.125107011900039,0.228939892644105,0.130049733012239,0.207876860418615
2025-06-02,2025-05,-1,0.125107011900039,0.228939892644105,0.130049733012239,0.207876860418615
2025-06-02,2025-06,0,0.152771317620786,0.236027092037937,0.154334011344866,0.218445388154226
2025-06-03,2025-05,-1,0.125107011900039,0.228939892644105,0.130049733012239,0.207876860418615
2025-06-03,2025-06,0,0.228299689685164,0.236027092037937,0.20697731638255,0.218445388154226
2025-06-04,2025-05,-1,0.125107011900039,0.228939892644105,0.130049733012239,0.207876860418615
2025-06-04,2025-06,0,0.238185626980983,0.236027092037937,0.213867818566334,0.218445388154226
2025-06-05,2025-05,-1,0.125107011900039,0.228939892644105,0.130049733012239,0.207876860418615
2025-06-05,2025-06,0,0.238185626980983,0.236027092037937,0.213867818566334,0.218445388154226
2025-06-06,2025-05,-1,0.125107011900039,0.228939892644105,0.130049733012239,0.207876860418615
2025-06-06,2025-06,0,0.238185626980983,0.236027092037937,0.213867818566334,0.218445388154226
2025-06-09,2025-05,-1,0.125107011900039,0.228939892644105,0.130049733012239,0.207876860418615
2025-06-09,2025-06,0,0.238185626980983,0.236027092037937,0.213867818566334,0.218445388154226
2025-06-10,2025-05,-1,0.125107011900039,0.228939892644105,0.130049733012239,0.207876860418615
2025-06-10,2025-06,0,0.238185626980983,0.236027092037937,0.213867818566334,0.218445388154226
2025-06-11,2025-05,-1,,,0.0888308592135735,0.141588733366265
2025-06-11,2025-06,0,0.223929062286313,0.22777293618119,0.203975635874436,0.21292137756653
2025-06-12,2025-05,-1,,,0.0888308592135735,0.141588733366265
2025-06-12,2025-06,0,0.223929062286313,0.22777293618119,0.203975635874436,0.21292137756653
2025-06-13,2025-05,-1,,,0.0888308592135735,0.141588733366265
2025-06-13,2025-06,0,0.223929062286313,0.22777293618119,0.203975635874436,0.21292137756653
2025-06-16,2025-05,-1,,,0.0888308592135735,0.141588733366265
2025-06-16,2025-06,0,0.223929062286313,0.22777293618119,0.203975635874436,0.21292137756653
2025-06-17,2025-05,-1,,,0.0888308592135735,0.141588733366265
2025-06-17,2025-06,0,0.223929062286313,0.22777293618119,0.203975635874436,0.21292137756653
2025-06-18,2025-05,-1,,,0.0888308592135735,0.141588733366265
2025-06-18,2025-06,0,0.230164776527357,0.22777293618119,0.208339996556427,0.21292137756653
2025-06-20,2025-05,-1,,,0.0888308592135735,0.141588733366265
2025-06-20,2025-06,0,0.230164776527357,0.22777293618119,0.208339996556427,0.21292137756653
2025-06-23,2025-05,-1,,,0.0888308592135735,0.141588733366265
2025-06-23,2025-06,0,0.230164776527357,0.22777293618119,0.208339996556427,0.21292137756653
2025-06-24,2025-05,-1,,,0.0888308592135735,0.141588733366265
2025-06-24,2025-06,0,0.25079060055543,0.22777293618119,0.222775958812245,0.21292137756653
2025-06-25,2025-05,-1,,,0.0888308592135735,0.141588733366265
2025-06-25,2025-06,0,0.25079060055543,0.22777293618119,0.222775958812245,0.21292137756653
2025-06-26,2025-05,-1,,,0.0888308592135735,0.141588733366265
2025-06-26,2025-06,0,0.25079060055543,0.22777293618119,0.222775958812245,0.21292137756653
2025-06-27,2025-06,0,0.25079060055543,0.22777293618119,0.229466788923797,0.220490831259508
2025-06-30,2025-06,0,0.25079060055543,0.22777293618119,0.229466788923797,0.220490831259508
2025-07-01,2025-06,-1,0.25079060055543,0.22777293618119,0.229466788923797,0.220490831259508
2025-07-01,2025-07,0,0.0534378708556011,0.239155699869222,0.0868997336034957,0.220390330548014
2025-07-02,2025-06,-1,0.253572688447588,0.22777293618119,0.231393721293607,0.220490831259508
2025-07-02,2025-07,0,0.0363940743512413,0.239155699869222,0.0750948430098955,0.220390330548014
2025-07-03,2025-06,-1,0.253572688447588,0.22777293618119,0.231393721293607,0.220490831259508
2025-07-03,2025-07,0,0.0690730034576219,0.239155699869222,0.0977289540612779,0.220390330548014
2025-07-07,2025-06,-1,0.253572688447588,0.22777293618119,0.231393721293607,0.220490831259508
2025-07-07,2025-07,0,0.0762623678610255,0.239155699869222,0.102708458492582,0.220390330548014
2025-07-08,2025-06,-1,0.253572688447588,0.22777293618119,0.231393721293607,0.220490831259508
2025-07-08,2025-07,0,0.0844321001376215,0.239155699869222,0.108366986255428,0.220390330548014
2025-07-09,2025-06,-1,0.253572688447588,0.22777293618119,0.231393721293607,0.220490831259508
2025-07-09,2025-07,0,0.160220477978968,0.239155699869222,0.160859604813428,0.220390330548014
2025-07-10,2025-06,-1,0.253572688447588,0.22777293618119,0.231393721293607,0.220490831259508
2025-07-10,2025-07,0,0.160220477978968,0.239155699869222,0.160859604813428,0.220390330548014
2025-07-11,2025-06,-1,0.253572688447588,0.22777293618119,0.231393721293607,0.220490831259508
2025-07-11,2025-07,0,0.160220477978968,0.239155699869222,0.160859604813428,0.220390330548014
2025-07-14,2025-06,-1,0.253572688447588,0.22777293618119,0.231393721293607,0.220490831259508
2025-07-14,2025-07,0,0.160220477978968,0.239155699869222,0.160859604813428,0.220390330548014
2025-07-15,2025-06,-1,,,0.24273841206205,0.205386844765585
2025-07-15,2025-07,0,0.161589292347052,0.239194326880425,0.161268323054751,0.219131665006853
2025-07-16,2025-06,-1,,,0.24273841206205,0.205386844765585
2025-07-16,2025-07,0,0.163031298123879,0.239194326880425,0.162273594945935,0.219131665006853
2025-07-17,2025-06,-1,,,0.24273841206205,0.205386844765585
2025-07-17,2025-07,0,0.163031298123879,0.239194326880425,0.162273594945935,0.219131665006853
2025-07-18,2025-06,-1,,,0.24273841206205,0.205386844765585
2025-07-18,2025-07,0,0.163031298123879,0.239194326880425,0.162273594945935,0.219131665006853
2025-07-21,2025-06,-1,,,0.24273841206205,0.205386844765585
2025-07-21,2025-07,0,0.163031298123879,0.239194326880425,0.162273594945935,0.219131665006853
2025-07-22,2025-06,-1,,,0.24273841206205,0.205386844765585
2025-07-22,2025-07,0,0.163031298123879,0.239194326880425,0.162273594945935,0.219131665006853
2025-07-23,2025-06,-1,,,0.24273841206205,0.205386844765585
2025-07-23,2025-07,0,0.160948400890685,0.239194326880425,0.160821535547558,0.219131665006853
2025-07-24,2025-06,-1,,,0.24273841206205,0.205386844765585
2025-07-24,2025-07,0,0.160948400890685,0.239194326880425,0.160821535547558,0.219131665006853
2025-07-25,2025-06,-1,,,0.24273841206205,0.205386844765585
2025-07-25,2025-07,0,0.160948400890685,0.239194326880425,0.160821535547558,0.219131665006853
2025-07-28,2025-06,-1,,,0.24273841206205,0.205386844765585
2025-07-28,2025-07,0,0.160948400890685,0.239194326880425,0.160821535547558,0.219131665006853
2025-07-29,2025-06,-1,,,0.24273841206205,0.205386844765585
2025-07-29,2025-07,0,0.160948400890685,0.239194326880425,0.160821535547558,0.219131665006853
2025-07-30,2025-06,-1,,,0.24273841206205,0.205386844765585
2025-07-30,2025-07,0,0.160147286570225,0.239194326880425,0.160263051163567,0.219131665006853
2025-07-31,2025-07,0,0.160147286570225,0.239194326880425,0.169622994917878,0.229894005709499
2025-08-01,2025-07,-1,0.160147286570225,0.239194326880425,0.169622994917878,0.229894005709499
2025-08-01,2025-08,0,0.348981632154412,0.243682630272807,0.301585440246944,0.234631248002285
2025-08-04,2025-07,-1,0.160147286570225,0.239194326880425,0.169622994917878,0.229894005709499
